sample,date,param,file,time,conc
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.6654,-0.1642397685351833
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.678,-0.02277700207797828
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.6906,0.04084890886532566
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.7032,0.09180388817951846
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.7158,0.037768722237056185
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.7284,0.03622848628082842
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.740983333333333,0.21570462414883806
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.753583333333333,0.2014933769180356
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.766183333333333,0.1565094784382599
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.778783333333333,0.18212206882090376
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.791383333333333,0.3072938832387426
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.803966666666667,0.42703485769837135
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.8165666666666676,0.6047012255865973
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.829166666666667,0.7262524953689224
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.8417666666666666,0.6342042738771179
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.8543666666666665,0.5258645181950188
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.866966666666666,0.4482976498081128
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.87955,0.4123643354337645
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.89215,0.5393465684323062
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.904750000000001,0.5776310158045819
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.91735,0.35887149552305164
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.929950000000001,0.2885452906552062
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.9425333333333334,0.1132291637115066
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.955133333333333,-0.007781695927888244
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.967733333333333,0.02145127400290514
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.980333333333333,0.09774855970497942
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,6.992933333333334,0.16137460966929495
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.005533333333333,0.19784814319781452
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.018116666666667,0.035202753831478084
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.030716666666667,-0.0441748300038971
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.043316666666667,0.019451122935771892
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.055916666666667,0.1102296690621416
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.068516666666667,0.1304117422554727
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.0811,0.038363436937288053
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.0937,-0.10074888020901973
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.1063,-0.15659375369373674
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.1189,-0.08029650274698374
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.1315,-0.06554467883777226
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.144083333333333,-0.04717275615323002
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.1566833333333335,0.193849626783976
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.1692833333333335,0.24299429612878587
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.181883333333333,0.2631763852516138
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.194483333333333,0.38653793024771765
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.207066666666666,0.49179725038974764
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.219666666666667,0.5282707897108478
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.232266666666666,0.3475248376219615
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.244866666666667,0.17220928397500712
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.257466666666667,0.2756587211824675
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.270066666666667,0.28135917915794995
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.28265,0.06802945071509692
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.295249999999999,-0.020398383987911384
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.30785,-0.1776122860777538
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.320449999999999,-0.30586351526497246
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.33305,-0.2893017665905724
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.34565,-0.2492079244725942
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.358233333333334,-0.0643014649139877
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.370833333333334,0.0011345865668044297
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.383433333333333,-0.025747563330297485
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.3960333333333335,-0.05987019862603482
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.4086333333333325,-0.11933516927240895
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.421216666666667,-0.14259739561899387
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.433816666666667,-0.10793420971094614
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.446416666666667,-0.10585392130317883
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.459016666666667,-0.17074950037118208
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.471616666666667,-0.10350265379398227
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.4842,0.0035674802706613384
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.4967999999999995,-0.045036651495359514
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.5094,-0.1606169070570198
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.522,-0.18206879174050528
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.5346,-0.13654452511382864
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.5472,-0.13627423677461348
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.559783333333333,-0.014723255006345859
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.572383333333334,0.11768910418337386
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.584983333333333,0.15778294630134093
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.597583333333334,-0.021153545875896906
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.6101833333333335,-0.2562048827348731
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.622766666666666,-0.18171788656240162
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.635366666666667,-0.07102717616981202
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.647966666666666,-0.14678359411816944
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.660566666666667,-0.17004539922252793
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.673166666666666,-0.2512322822273547
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.685766666666667,-0.38491395040442145
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.698366666666667,-0.40274532086336956
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.7109499999999995,-0.4060957015341229
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.72355,-0.3460900586325395
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.736149999999999,-0.3349587272262462
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.74875,-0.5573387095999358
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.761349999999999,-0.5824110592721818
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.773933333333333,-0.38483340162746105
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.786533333333334,-0.3121565881543522
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.799133333333333,-0.2123275348390865
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.811733333333334,-0.24283028150457175
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.824333333333333,-0.2950547739930589
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.836916666666666,-0.20970710692485195
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.849516666666667,-0.0030775216331049293
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.862116666666666,0.2795787960133267
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.874716666666667,0.3323436827152828
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.887316666666666,0.2457261217783362
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.899900000000001,0.12471506825444356
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.9125,0.16661943032218973
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.9251,0.20852409215368972
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.9377,0.19431343576179883
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.9502999999999995,0.23440740531586846
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.9629,0.249159459480353
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.975499999999999,0.11547758132315566
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,7.988083333333334,-0.1231945273642312
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.000683333333333,-0.06680925676999427
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.013283333333334,-0.050247534161989016
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.025883333333333,-0.0011027866178299206
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.038466666666666,0.017268533641125572
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.051066666666667,0.1677819752706542
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.063666666666666,0.29838378989328307
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.076266666666667,0.28055237019772417
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.088866666666666,0.07808377154368484
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.10145,0.20325540221693483
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.11405,0.563749364614472
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.12665,0.5676400064352993
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.13925,0.5190359528685491
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.15185,0.43241839193160336
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.164433333333333,0.28787510449485954
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.177033333333334,0.09083742995811894
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.189633333333333,-0.037413951282851965
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.202233333333334,0.022591691618731424
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.214833333333333,0.16405474915091123
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.227416666666667,0.09553752502355861
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.240016666666667,-0.02909412543851886
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.252616666666666,0.06892527680963756
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.265216666666667,0.43122887144436683
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.277800000000001,0.6233765361263282
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.2904,0.6725212836704695
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.303,0.7723505759278204
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.3156,0.7979631460365537
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.3282,0.7330676191013836
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.3408,0.5649927304220377
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.353383333333333,0.38967643694234066
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.365983333333334,0.3718447826481066
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.378583333333333,0.25264393176528666
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.391183333333334,-0.011370314042914664
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.403783333333333,-0.0780764029241321
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.416366666666667,-0.15745370710266782
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.428966666666666,-0.22234933830358194
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.441566666666667,-0.26552299198002416
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.454166666666667,-0.2543918169720927
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.466766666666667,-0.12378968955237069
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.47935,-0.08007566032278257
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.49195,-0.1721236863159863
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.50455,-0.132029844198009
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.5171499999999991,-0.10641733780734652
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.52975,0.002462929387063717
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.542333333333334,0.15840714903601194
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.554933333333334,0.24375514176948698
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.567533333333333,0.4015098377577937
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.580133333333333,0.47237673225849663
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.592733333333333,0.3296440109456218
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.605316666666665,0.320862958134847
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.617916666666668,0.4749972687825039
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.630516666666667,0.5712063929198496
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.643116666666666,0.5841478503824744
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.655716666666667,0.42693382230474475
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.668299999999999,0.2660991469391103
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.680900000000001,0.21025432558736945
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.6935,0.009596299017027299
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.7061,-0.019096197053066533
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.7187,0.1350380223619383
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.731300000000001,0.25658948909053914
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.743883333333335,0.22427646013544544
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.756483333333334,0.12317745051651663
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.769083333333333,0.04742081534794895
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.781683333333332,0.07846368832192852
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.794283333333334,0.18915391069221066
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.806866666666668,0.24010854406730164
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.819466666666667,0.2729617661101109
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.832066666666666,0.23702880346740418
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.844666666666665,0.06533352655104263
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.857266666666668,-0.08282984662777926
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.869866666666667,-0.16039671501469277
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.88245,-0.1963300293890362
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.89505,-0.3137200924172965
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.907649999999999,-0.40033731449102694
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.920250000000001,-0.4235992339982504
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.932833333333333,-0.41246844692562545
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.945433333333334,-0.4447810140908204
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.958033333333333,-0.4481309764157211
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.970633333333334,-0.2777052314992696
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.983233333333335,-0.21407904106550868
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,8.995833333333334,-0.27897456800066056
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.008416666666667,-0.3999852652837115
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.021016666666666,-0.36713204324090176
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.033616666666667,-0.35419076824302564
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.046216666666668,-0.4046047871226275
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.058816666666667,-0.3572700700572753
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.0714,-0.37872211676671297
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.084,-0.44904818695754045
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.0966,-0.6008318064558287
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.1092,-0.5154835009235765
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.1218,-0.32514542810033786
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.134383333333334,-0.1710117573630301
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.146983333333333,0.019325555187556187
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.159583333333334,0.17164949069974078
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.172183333333333,0.2461362883115248
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.184783333333334,0.244596314469669
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.197383333333333,0.30822219934661366
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.209966666666666,0.28858036123692354
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.222566666666667,0.19291215843444398
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.235166666666666,-0.05843079515872418
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.247766666666667,-0.14866927290362453
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.260366666666666,-0.04521968364150508
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.272966666666667,-0.06305084846459685
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.28555,-0.21121434167301123
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.29815,-0.388340089438191
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.31075,-0.49667956707787253
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.32335,-0.4728771852950837
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.335933333333333,-0.3802890878573657
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.348533333333334,-0.24244652282776302
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.361133333333333,-0.17882049748185347
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.373733333333332,-0.20932293569462246
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.386333333333333,-0.3249033635848977
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.398933333333334,-0.4803071236895744
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.411516666666667,-0.5307214971979208
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.424116666666666,-0.41822116759755357
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.436716666666666,-0.3654561969039567
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.449316666666666,-0.21856217905127107
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.461900000000002,-0.07166834929062338
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.4745,-0.18724844555727227
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.4871,-0.1797375950682749
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.499699999999999,-0.15050476560670756
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.512300000000002,-0.19910885827306624
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.524883333333333,-0.15177491869104376
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.537483333333334,-0.09719994503243168
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.550083333333333,-0.12951259039681196
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.562683333333332,-0.08036780375289698
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.575283333333335,-0.1796569972185713
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.587866666666667,-0.1558551221185125
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.600466666666668,0.07249614527701187
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.613066666666667,0.0238921308098341
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.625666666666666,-0.05548462469065951
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.638266666666668,0.03348367663225904
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.650866666666667,0.16589587652677684
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.663450000000001,0.12996257228933406
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.67605,0.17186690104960123
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.688649999999999,0.19566948701994313
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.70125,0.06198769285546124
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.713833333333334,-0.1241896016961781
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.726433333333334,-0.2343396644520901
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.739033333333333,0.008492987908395477
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.751633333333332,0.4196714935690231
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.764233333333333,0.5719960720553723
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.776833333333334,0.5795069920547897
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.789416666666666,0.5779668590832414
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.802016666666667,0.45695613991263917
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.814616666666666,0.42645348882353407
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.827216666666667,0.5118013975651388
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.839816666666668,0.56456638418824
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.8524,0.4960501491435081
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.865,0.15962959252425346
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.8776,-0.3179841503527374
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.8902,-0.44261549670328604
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.902800000000001,-0.31382330852984186
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.915383333333333,-0.14701838322908856
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.927983333333334,-0.17752106617649588
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.940583333333333,-0.24241669737741045
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.953183333333333,-0.2855903640870552
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.965783333333333,-0.3341944958530756
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.978366666666666,-0.28142986240988455
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,9.990966666666667,-0.09290292209849405
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,10.003566666666668,-0.003934823514156083
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,10.016166666666667,-0.03262695754969425
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,10.028766666666666,-0.12286473149867483
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,10.04135,-0.2438758197781037
blank,2022-04-21,31P,data-raw/shmp/2022-04-21_blank.csv,10.053949999999999,-0.12232454565183781
